Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
896,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x64_32x2_nn_align8,passed,success,universal,16384,128,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,12615680,541065216,42,0.0143258,820.15,37768.7
1152,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x3_nn_align8,passed,success,universal,16384,128,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,3,2,2,1,16,8,16,80,1024,16842752,1077936128,64,0.0199578,785.962,54010.9
1408,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_64x3_nn_align8,passed,success,universal,16384,128,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,3,2,2,1,16,8,16,80,1024,25296896,2151677952,85,0.0282214,834.811,76242.7
1664,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_32x3_nn_align8,passed,success,universal,16384,128,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,32,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,42205184,4299161600,101,0.043991,893.515,97728.1
1920,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_64x3_nn_align8,passed,success,universal,16384,128,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,64,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,76021760,8594128896,113,0.0687616,1029.66,124984.0
128,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_64x3_nn_align8,passed,success,universal,16384,128,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,64,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,143654912,17184063488,119,0.11604,1152.96,148088.0
384,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_64x3_nn_align8,passed,success,universal,16384,128,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,64,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,278921216,34363932672,123,0.211732,1226.86,162299.0
640,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_64x3_nn_align8,passed,success,universal,16384,128,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,64,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,414187520,51543801856,124,0.311665,1237.68,165382.0
896,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_64x3_nn_align8,passed,success,universal,16384,128,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,64,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,549453824,68723671040,125,0.413522,1237.46,166191.0
144,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_32x2_nn_align8,passed,success,universal,16384,256,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,17309696,142606336,8,0.0167834,960.529,8496.89
400,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_128x64_32x2_nn_align8,passed,success,universal,16384,256,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,64,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,17842176,276824064,15,0.0172544,963.048,16043.7
656,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_64x3_nn_align8,passed,success,universal,16384,256,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,3,2,2,1,16,8,16,80,1024,18907136,545259520,28,0.0193229,911.285,28218.3
912,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_32x6_nn_align8,passed,success,universal,16384,256,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,32,1,1,1,0,0,0,6,2,2,1,16,8,16,80,1024,21037056,1082130432,51,0.0219955,890.74,49197.8
1168,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x256_32x4_nn_align8,passed,success,universal,16384,256,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,256,32,1,1,1,0,0,0,4,1,4,1,16,8,16,80,1024,25296896,2155872256,85,0.0277504,848.981,77688.0
1424,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x4_nn_align8,passed,success,universal,16384,256,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,33816576,4303355904,127,0.0373555,843.092,115200.0
1680,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x64_32x6_nn_align8,passed,success,universal,16384,256,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,64,32,1,1,1,0,0,0,6,2,2,1,16,8,16,80,1024,50855936,8598323200,169,0.0566374,836.254,151813.0
1936,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x5_nn_align8,passed,success,universal,16384,256,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,84934656,17188257792,202,0.0957645,826.001,179485.0
144,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x5_nn_align8,passed,success,universal,16384,256,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,153092096,34368126976,224,0.164444,867.031,208996.0
400,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x5_nn_align8,passed,success,universal,16384,256,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,289406976,68727865344,237,0.324977,829.387,211486.0
656,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_64x4_nn_align8,passed,success,universal,16384,256,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,425721856,103087603712,242,0.506696,782.49,203451.0
912,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_64x4_nn_align8,passed,success,universal,16384,256,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,562036736,137447342080,244,0.692572,755.788,198459.0
160,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_32x6_nn_align8,passed,success,universal,16384,512,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,32,1,1,1,0,0,0,6,2,2,1,16,8,16,80,1024,34095104,285212672,8,0.0294707,1077.46,9677.83
416,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_32x6_nn_align8,passed,success,universal,16384,512,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,32,1,1,1,0,0,0,6,2,2,1,16,8,16,80,1024,34635776,553648128,15,0.0302182,1067.47,18321.7
672,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_64x3_nn_align8,passed,success,universal,16384,512,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,3,2,2,1,16,8,16,80,1024,35717120,1090519040,30,0.0323072,1029.62,33754.7
928,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x5_nn_align8,passed,success,universal,16384,512,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,37879808,2164260864,57,0.0360858,977.624,59975.5
1184,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x256_32x4_nn_align8,passed,success,universal,16384,512,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,256,32,1,1,1,0,0,0,4,1,4,1,16,8,16,80,1024,42205184,4311744512,102,0.0444621,884.049,96975.8
1440,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x256_32x4_nn_align8,passed,success,universal,16384,512,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,256,32,1,1,1,0,0,0,4,1,4,1,16,8,16,80,1024,50855936,8606711808,169,0.0565555,837.465,152182.0
1696,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x4_nn_align8,passed,success,universal,16384,512,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,68157440,17196646400,252,0.0847258,749.2,202968.0
1952,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x5_nn_align8,passed,success,universal,16384,512,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,102760448,34376515584,334,0.14764,648.218,232840.0
160,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x5_nn_align8,passed,success,universal,16384,512,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,171966464,68736253952,399,0.275354,581.638,249629.0
416,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x4_nn_align8,passed,success,universal,16384,512,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,310378496,137455730688,442,0.57942,498.882,237230.0
672,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_64x4_nn_align8,passed,success,universal,16384,512,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,448790528,206175207424,459,0.909025,459.799,226809.0
928,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_64x4_nn_align8,passed,success,universal,16384,512,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,64,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,587202560,274894684160,468,1.25683,435.124,218721.0
176,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_32x6_nn_align8,passed,success,universal,16384,1024,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,32,1,1,1,0,0,0,6,2,2,1,16,8,16,80,1024,67665920,570425344,8,0.0523674,1203.4,10892.8
432,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_32x6_nn_align8,passed,success,universal,16384,1024,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,32,1,1,1,0,0,0,6,2,2,1,16,8,16,80,1024,68222976,1107296256,16,0.0528077,1203.19,20968.5
688,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_64x3_nn_align8,passed,success,universal,16384,1024,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,3,2,2,1,16,8,16,80,1024,69337088,2181038080,31,0.0556339,1160.72,39203.4
944,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x5_nn_align8,passed,success,universal,16384,1024,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,71565312,4328521728,60,0.0617165,1079.94,70135.6
1200,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x256_32x4_nn_align8,passed,success,universal,16384,1024,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,256,32,1,1,1,0,0,0,4,1,4,1,16,8,16,80,1024,76021760,8623489024,113,0.0756019,936.494,114064.0
1456,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x256_32x4_nn_align8,passed,success,universal,16384,1024,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,256,32,1,1,1,0,0,0,4,1,4,1,16,8,16,80,1024,84934656,17213423616,202,0.101284,780.989,169952.0
1712,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x4_nn_align8,passed,success,universal,16384,1024,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,102760448,34393292800,334,0.161761,591.632,212618.0
1968,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x4_nn_align8,passed,success,universal,16384,1024,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,138412032,68753031168,496,0.285809,451.023,240556.0
176,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_32x3_nn_align8,passed,success,universal,16384,1024,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,32,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,209715200,137472507904,655,0.570931,342.095,240786.0
432,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_64x3_nn_align8,passed,success,universal,16384,1024,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,64,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,352321536,274911461376,780,1.18683,276.473,231636.0
688,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_32x3_nn_align8,passed,success,universal,16384,1024,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,32,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,494927872,412350414848,833,1.78352,258.442,231200.0
944,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_32x3_nn_align8,passed,success,universal,16384,1024,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,32,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,637534208,549789368320,862,2.40295,247.092,228798.0
192,CUTLASS,gemm,cutlass_tensorop_s1688gemm_f16_64x128_32x2_nn_align8,passed,success,universal,16384,2048,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,32,1,1,1,0,0,0,2,2,2,1,16,8,8,75,1024,134807552,1140850688,8,0.0963174,1303.5,11844.7
448,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_32x6_nn_align8,passed,success,universal,16384,2048,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,32,1,1,1,0,0,0,6,2,2,1,16,8,16,80,1024,135397376,2214592512,16,0.0975155,1293.11,22710.2
704,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_64x3_nn_align8,passed,success,universal,16384,2048,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,3,2,2,1,16,8,16,80,1024,136577024,4362076160,31,0.100639,1263.9,43343.9
960,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x5_nn_align8,passed,success,universal,16384,2048,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,138936320,8657043456,62,0.109844,1177.98,78811.8
1216,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x5_nn_align8,passed,success,universal,16384,2048,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,143654912,17246978048,120,0.130929,1021.85,131728.0
1472,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x5_nn_align8,passed,success,universal,16384,2048,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,153092096,34426847232,224,0.188559,756.145,182578.0
1728,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x4_nn_align8,passed,success,universal,16384,2048,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,171966464,68786585600,400,0.306893,521.864,224139.0
1984,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x3_nn_align8,passed,success,universal,16384,2048,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,3,2,2,1,16,8,16,80,1024,209715200,137506062336,655,0.61056,319.891,225213.0
192,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x4_nn_align8,passed,success,universal,16384,2048,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,4,2,2,1,16,8,16,80,1024,285212672,274945015808,964,1.21037,219.458,227158.0
448,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_64x3_nn_align8,passed,success,universal,16384,2048,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,64,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,436207616,549822922752,1260,2.42345,167.633,226876.0
704,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_64x3_nn_align8,passed,success,universal,16384,2048,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,64,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,587202560,824700829696,1404,3.63362,150.504,226964.0
960,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_32x3_nn_align8,passed,success,universal,16384,2048,16384,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,32,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,738197504,1099578736640,1489,4.7954,143.366,229299.0
208,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_64x3_nn_align8,passed,success,universal,16384,4096,16,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,3,2,2,1,16,8,16,80,1024,269090816,2281701376,8,0.184003,1361.99,12400.4
464,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_32x6_nn_align8,passed,success,universal,16384,4096,32,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,32,1,1,1,0,0,0,6,2,2,1,16,8,16,80,1024,269746176,4429185024,16,0.186194,1349.24,23788.0
720,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_64x128_64x3_nn_align8,passed,success,universal,16384,4096,64,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,64,128,64,1,1,1,0,0,0,3,2,2,1,16,8,16,80,1024,271056896,8724152320,32,0.190515,1325.05,45792.4
976,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x5_nn_align8,passed,success,universal,16384,4096,128,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,273678336,17314086912,63,0.207575,1227.91,83411.2
1232,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x5_nn_align8,passed,success,universal,16384,4096,256,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,278921216,34493956096,123,0.241449,1075.86,142862.0
1488,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x5_nn_align8,passed,success,universal,16384,4096,512,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,289406976,68853694464,237,0.361452,745.691,190492.0
1744,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x128_32x5_nn_align8,passed,success,universal,16384,4096,1024,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,128,32,1,1,1,0,0,0,5,2,2,1,16,8,16,80,1024,310378496,137573171200,443,0.655288,441.123,209943.0
2000,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_32x3_nn_align8,passed,success,universal,16384,4096,2048,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,32,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,352321536,275012124672,780,1.25393,261.677,219320.0
208,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_64x3_nn_align8,passed,success,universal,16384,4096,4096,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,64,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,436207616,549890031616,1260,2.39411,169.687,229684.0
464,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_32x3_nn_align8,passed,success,universal,16384,4096,8192,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,32,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,603979776,1099645845504,1820,4.66119,120.677,235915.0
720,CUTLASS,gemm,cutlass_tensorop_s16816gemm_f16_128x256_32x3_nn_align8,passed,success,universal,16384,4096,12288,f16:column,f16:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,False,False,1,tensorop,f32,128,256,32,1,1,1,0,0,0,3,2,4,1,16,8,16,80,1024,771751936,1649401659392,2137,6.892,104.288,239321.0
